route_id,service_id,trip_id,trip_headsign,direction_id,block_id
L4,41387-__L462-LAMJV,4317797,Leers Centre Commercial,0,
L4,41387-__L464-LAMJV,4317828,Leers Centre Commercial,0,
L4,41387-__L465-LAMJV,4317836,Leers Centre Commercial,0,
Z6,40647-__Z601-LAMJV,4223322,Wattrelos Zac Winhoutte,1,
Z6,40647-__Z604-LAMJV,4223344,Roubaix Gare Jean Lebas,0,
Z6,40647-__Z604-LAMJV,4223350,Roubaix Gare Jean Lebas,0,
17,41616-__1702-LAMJV,4341880,Tourcoing Tourcoing Centre,0,
17,41616-__1703-LAMJV,4341897,Tourcoing Tourcoing Centre,0,
17,41616-__1705-LAMJV,4341931,Tourcoing Tourcoing Centre,0,
17,41616-__1706-LAMJV,4341941,Tourcoing Tourcoing Centre,0,
17,41616-__1706-LAMJV,4341951,Tourcoing Tourcoing Centre,0,
17,41616-__1708-LAMJV,4341976,Tourcoing Tourcoing Centre,0,
30,39584-__3002-LAMJV,4120064,Tourcoing Tourcoing Centre,0,
30,39584-__3002-LAMJV,4120076,Tourcoing Tourcoing Centre,0,
30,39584-__3005-LAMJV,4120108,Tourcoing Tourcoing Centre,0,
30,39584-__3005-LAMJV,4120114,Tourcoing Tourcoing Centre,0,
30,39584-__3005-LAMJV,4120118,Tourcoing Tourcoing Centre,0,
30,39584-__3006-LAMJV,4120126,Tourcoing Tourcoing Centre,0,
33,41521-__3301-LAMJV,4330538,Tourcoing Einstein,1,
33,41521-__3303-LAMJV,4330556,Tourcoing Einstein,1,
33,41521-__3303-LAMJV,4330566,Tourcoing Einstein,1,
33,41521-__3306-LAMJV,4330586,Tourcoing Einstein,1,
33,41521-__3307-LAMJV,4330600,Tourcoing Einstein,1,
33,41521-__3308-LAMJV,4330610,Tourcoing Einstein,1,
33,41521-__3313-LAMJV,4330642,Tourcoing Einstein,1,
35,41847-__3503-LAMJV,4364019,Tourcoing Tourcoing Centre,1,
35,41847-__3505-LAMJV,4364053,Tourcoing Tourcoing Centre,1,
35,41847-__3506-LAMJV,4364075,Tourcoing Tourcoing Centre,1,
35,41847-__3506-LAMJV,4364083,Tourcoing Tourcoing Centre,1,
36,41483-__3602-LAMJV,4327141,Forest Sur Marque Rue De Tressin,0,
36,41483-__3602-LAMJV,4327143,Forest Sur Marque Rue De Tressin,0,
36,41483-__3602-LAMJV,4327149,Forest Sur Marque Rue De Tressin,0,
36,41483-__3603-LAMJV,4327155,Forest Sur Marque Rue De Tressin,0,
36,41483-__3604-LAMJV,4327175,Forest Sur Marque Rue De Tressin,0,
CITT,39612-CITT04-LAMJV,4122856,Tourcoing Centre Commercial,0,
CITT,39612-CITT04-LAMJV,4122862,Tourcoing Centre Commercial,0,
CITT,39612-CITT04-LAMJV,4122871,Tourcoing Centre Commercial,0,
61,41748-__6110-LAMJV,4354470,Lomme St. Philibert,0,
62,41539-__6209-LAMJV,4333069,Lomme St. Philibert,0,
65,41159-__6507-LAMJV,4276691,Lomme St. Philibert,1,
65,41159-__6508-LAMJV,4276694,Lomme St. Philibert,1,
66,39969-__6606-LAMJV,4150665,Leers Centre Commercial,0,
66,39969-__6609-LAMJV,4150673,Leers Centre Commercial,0,
66,39969-__6616-LAMJV,4150709,Leers Centre Commercial,0,
66,39969-__6620-LAMJV,4150734,Leers Centre Commercial,0,
76,41745-__7602-LAMJV,4354343,Lomme St. Philibert,0,
76,41745-__7605-LAMJV,4354380,Lomme St. Philibert,0,
76,41745-__7608-LAMJV,4354391,Lomme St. Philibert,0,
76,41745-__7611-LAMJV,4354407,Lomme St. Philibert,0,
80,40515-__8005-LAMJV,4180995,Lomme St. Philibert,1,
80,40515-__8008-LAMJV,4181015,Lomme St. Philibert,1,
84,41823-__8401-LAMJV,4362064,Tourcoing Tourcoing Centre,0,
84,41823-__8402-LAMJV,4362108,Tourcoing Tourcoing Centre,0,
84,41823-__8403-LAMJV,4362126,Tourcoing Tourcoing Centre,0,
84,41823-__8450-LAMJV,4362142,Tourcoing Tourcoing Centre,0,
84,41823-__8452-LAMJV,4362156,Tourcoing Tourcoing Centre,0,
87,41085-__8701-LAMJV,4269958,Tourcoing Tourcoing Centre,1,
87,41085-__8701-LAMJV,4269964,Tourcoing Tourcoing Centre,1,
87,41085-__8702-LAMJV,4269969,Tourcoing Tourcoing Centre,1,
87,41085-__8703-LAMJV,4269980,Tourcoing Tourcoing Centre,1,
87,41085-__8704-LAMJV,4269982,Tourcoing Tourcoing Centre,1,
87,41085-__8705-LAMJV,4269990,Tourcoing Tourcoing Centre,1,
87,41085-__8706-LAMJV,4269998,Tourcoing Tourcoing Centre,1,
87,41085-__8708-LAMJV,4270003,Tourcoing Tourcoing Centre,1,
87,41085-__8750-LAMJV,4270005,Tourcoing Tourcoing Centre,1,
89,41090-__8901-LAMJV,4270231,Tourcoing Tourcoing Centre,1,
89,41090-__8903-LAMJV,4270281,Tourcoing Tourcoing Centre,1,
C8,39847-__C801-LAMJV,4146092,Tourcoing Tourcoing Centre,1,
C8,39847-__C801-LAMJV,4146098,Tourcoing Tourcoing Centre,1,
L92,41524-_L9205-LAMJV,4330778,Lille Porte Des Postes,1,
L92,41524-_L9210-LAMJV,4330802,Lille Porte Des Postes,1,
L92,41524-_L9210-LAMJV,4330804,Lille Porte Des Postes,1,
L92,41524-_L9212-LAMJV,4330815,Lille Porte Des Postes,1,
L99,41687-_L9903-LAMJV,4348929,Lomme St. Philibert,0,
L99,41687-_L9904-LAMJV,4348950,Lomme St. Philibert,0,
L99,41687-_L9908-LAMJV,4348970,Lomme St. Philibert,0,
L99,41687-_L9909-LAMJV,4348980,Lomme St. Philibert,0,
L99,41687-_L9951-LAMJV,4348996,Lomme St. Philibert,0,
L99,41687-_L9956-LAMJV,4349037,Lomme St. Philibert,0,
50,41829-__5001-LAMJV,4362588,Saint Andre Grand St Andre,0,
50,41829-__5002-LAMJV,4362632,Saint Andre Grand St Andre,0,
50,41829-__5003-LAMJV,4362650,Saint Andre Grand St Andre,0,
50,41829-__5003-LAMJV,4362654,Saint Andre Grand St Andre,0,
50,41829-__5003-LAMJV,4362656,Saint Andre Grand St Andre,0,
50,41829-__5003-LAMJV,4362668,Saint Andre Grand St Andre,0,
50,41829-__5004-LAMJV,4362690,Saint Andre Grand St Andre,0,
L1,41022-__L101-LAMJV,4264347,Wambrechies Agrippin,1,
L1,41022-__L102-LAMJV,4264382,Wambrechies Agrippin,1,
L1,41022-__L150-LAMJV,4264421,Wambrechies Agrippin,1,
L1,41022-__L154-LAMJV,4264482,Wambrechies Agrippin,1,
L1,41022-__L154-LAMJV,4264495,Wambrechies Agrippin,1,
L1,41022-__L155-LAMJV,4264501,Wambrechies Agrippin,1,
L1,41022-__L156-LAMJV,4264535,Wambrechies Agrippin,1,
L7,41554-__L702-LAMJV,4334633,Lille Porte Des Postes,1,
L7,41554-__L702-LAMJV,4334647,Lille Porte Des Postes,1,
L7,41554-__L703-LAMJV,4334673,Lille Porte Des Postes,1,
L7,41554-__L703-LAMJV,4334675,Lille Porte Des Postes,1,
L7,41554-__L703-LAMJV,4334685,Lille Porte Des Postes,1,
L7,41554-__L703-LAMJV,4334689,Lille Porte Des Postes,1,
L7,41554-__L704-LAMJV,4334717,Lille Porte Des Postes,1,
L7,41554-__L704-LAMJV,4334719,Lille Porte Des Postes,1,
L7,41554-__L704-LAMJV,4334723,Lille Porte Des Postes,1,
L7,41554-__L705-LAMJV,4334738,Lille Porte Des Postes,1,
L7,41554-__L706-LAMJV,4334759,Lille Porte Des Postes,1,
L7,41554-__L707-LAMJV,4334781,Lille Porte Des Postes,1,
L7,41554-__L707-LAMJV,4334783,Lille Porte Des Postes,1,
18,41856-__1803-LAMJV,4364892,Lomme Anatole France,1,
18,41856-__1807-LAMJV,4364936,Lomme Anatole France,1,
18,41856-__1807-LAMJV,4364940,Lomme Anatole France,1,
18,41856-__1808-LAMJV,4364946,Lomme Anatole France,1,
18,41856-__1808-LAMJV,4364950,Lomme Anatole France,1,
18,41856-__1808-LAMJV,4364956,Lomme Anatole France,1,
18,41856-__1810-LAMJV,4364972,Lomme Anatole France,1,
18,41856-__1810-LAMJV,4364976,Lomme Anatole France,1,
18,41856-__1816-LAMJV,4365027,Lomme Anatole France,1,
CO3,41826-_CO306-LAMJV,4362404,Ennetieres En Weppes Ctre Commercial,1,
CO3,41826-_CO307-LAMJV,4362416,Ennetieres En Weppes Ctre Commercial,1,
18,41856-__1814-LAMJV,4365009,Lomme Anatole France,1,
18,41856-__1815-LAMJV,4365022,Lomme Anatole France,1,
18,41856-__1817-LAMJV,4365035,Lomme Anatole France,1,
CO3,41826-_CO308-LAMJV,4362419,Ennetieres En Weppes Ctre Commercial,1,
20R,39349-_20R51-LAMJV,4101685,Sainghin En Melantois Le Tilleul,0,
61R,40819-_61R03-LAMJV,4243477,Lomme St. Philibert,0,
62R,39381-_62R01-LAMJV,4102470,Lomme St. Philibert,0,
62R,39381-_62R04-LAMJV,4102473,Lomme St. Philibert,0,
64R,39384-_64R07-LAMJV,4102510,Lomme St. Philibert,1,
75R,39399-_75R02-LAMJV,4102727,Lomme St. Philibert,1,
L7,41554-__L708-LAMJV,4334810,Lille Porte Des Postes,1,
L7,41554-__L708-LAMJV,4334816,Lille Porte Des Postes,1,
ME2,41426-_ME201-LAMJV,4322839,Lomme St. Philibert,0,
ME2,41426-_ME202-LAMJV,4322847,Lomme St. Philibert,0,
ME2,41426-_ME203-LAMJV,4322865,Lomme St. Philibert,0,
ME2,41426-_ME209-LAMJV,4322914,Lomme St. Philibert,0,
ME2,41426-_ME209-LAMJV,4322922,Lomme St. Philibert,0,
ME2,41426-_ME209-LAMJV,4322928,Lomme St. Philibert,0,
ME2,41426-_ME210-LAMJV,4322940,Lomme St. Philibert,0,
ME2,41426-_ME211-LAMJV,4322964,Lomme St. Philibert,0,
ME2,41426-_ME212-LAMJV,4322970,Lomme St. Philibert,0,
ME2,41426-_ME212-LAMJV,4322972,Lomme St. Philibert,0,
ME2,41426-_ME212-LAMJV,4322976,Lomme St. Philibert,0,
ME2,41426-_ME212-LAMJV,4322982,Lomme St. Philibert,0,
ME2,41426-_ME214-LAMJV,4323005,Lomme St. Philibert,0,
ME2,41426-_ME215-LAMJV,4323013,Lomme St. Philibert,0,
ME2,41426-_ME216-LAMJV,4323029,Lomme St. Philibert,0,
ME2,41426-_ME217-LAMJV,4323032,Lomme St. Philibert,0,
ME2,41426-_ME217-LAMJV,4323036,Lomme St. Philibert,0,
ME2,41426-_ME218-LAMJV,4323047,Lomme St. Philibert,0,
ME2,41426-_ME221-LAMJV,4323064,Lomme St. Philibert,0,
ME2,41426-_ME222-LAMJV,4323076,Lomme St. Philibert,0,
ME2,41426-_ME226-LAMJV,4323127,Lomme St. Philibert,0,
ME2,41426-_ME226-LAMJV,4323135,Lomme St. Philibert,0,
ME2,41426-_ME228-LAMJV,4323154,Lomme St. Philibert,0,
ME2,41426-_ME229-LAMJV,4323160,Lomme St. Philibert,0,
ME2,41426-_ME231-LAMJV,4323164,Lomme St. Philibert,0,
ME2,41426-_ME233-LAMJV,4323185,Lomme St. Philibert,0,
ME2,41426-_ME234-LAMJV,4323198,Lomme St. Philibert,0,
ME2,41426-_ME236-LAMJV,4323223,Lomme St. Philibert,0,
ME2,41426-_ME238-LAMJV,4323242,Lomme St. Philibert,0,
ME2,41426-_ME242-LAMJV,4323260,Lomme St. Philibert,0,
ME2,41426-_ME242-LAMJV,4323268,Lomme St. Philibert,0,
ME2,41426-_ME244-LAMJV,4323289,Lomme St. Philibert,0,
ME2,41426-_ME253-LAMJV,4323375,Lomme St. Philibert,0,
ME2,41426-_ME255-LAMJV,4323381,Lomme St. Philibert,0,
ME2,41426-_ME255-LAMJV,4323385,Lomme St. Philibert,0,
ME2,41426-_ME260-LAMJV,4323417,Lomme St. Philibert,0,
ME2,41426-_ME264-LAMJV,4323429,Lomme St. Philibert,0,
ME2,41426-_ME274-LAMJV,4323475,Lomme St. Philibert,0,
ME2,41426-_ME276-LAMJV,4323486,Lomme St. Philibert,0,
ME2,41426-_ME278-LAMJV,4323491,Lomme St. Philibert,0,
ME2,41426-_ME282-LAMJV,4323509,Lomme St. Philibert,0,
17,41614-__1701-D,4341668,Tourcoing Tourcoing Centre,0,
17,41614-__1701-D,4341674,Tourcoing Tourcoing Centre,0,
17,41614-__1703-D,4341698,Tourcoing Tourcoing Centre,0,
17,41614-__1704-D,4341712,Tourcoing Tourcoing Centre,0,
33,41324-__3301-D,4304898,Tourcoing Einstein,1,
33,41324-__3302-D,4304905,Tourcoing Einstein,1,
35,41843-__3501-D,4363606,Tourcoing Tourcoing Centre,1,
35,41843-__3502-D,4363612,Tourcoing Tourcoing Centre,1,
35,41843-__3502-D,4363616,Tourcoing Tourcoing Centre,1,
35,41843-__3503-D,4363621,Tourcoing Tourcoing Centre,1,
36,41229-__3601-D,4289274,Forest Sur Marque Rue De Tressin,0,
CITT,41342-CITT01-D,4306449,Tourcoing Centre Commercial,0,
CITT,41342-CITT01-D,4306452,Tourcoing Centre Commercial,0,
CITT,41342-CITT02-D,4306472,Tourcoing Centre Commercial,0,
CITT,41342-CITT02-D,4306484,Tourcoing Centre Commercial,0,
CITT,41342-CITT03-D,4306493,Tourcoing Centre Commercial,0,
CITT,41342-CITT03-D,4306496,Tourcoing Centre Commercial,0,
CITT,41342-CITT03-D,4306499,Tourcoing Centre Commercial,0,
CITT,41342-CITT04-D,4306529,Tourcoing Centre Commercial,0,
L4,41384-__L450-D,4316446,Leers Centre Commercial,0,
L4,41384-__L451-D,4316495,Tourcoing Tourcoing Centre,1,
L4,41384-__L452-D,4316505,Leers Centre Commercial,0,
L4,41384-__L453-D,4316533,Leers Centre Commercial,0,
L4,41384-__L454-D,4316573,Leers Centre Commercial,0,
L4,41384-__L454-D,4316588,Leers Centre Commercial,0,
66,39966-__6601-D,4150355,Leers Centre Commercial,0,
76,41671-__7602-D,4347415,Lomme St. Philibert,0,
84,41822-__8403-D,4362058,Tourcoing Tourcoing Centre,0,
89,41089-__8901-D,4270217,Tourcoing Tourcoing Centre,1,
89,41089-__8901-D,4270219,Tourcoing Tourcoing Centre,1,
89,41089-__8902-D,4270223,Tourcoing Tourcoing Centre,1,
89,41089-__8902-D,4270225,Tourcoing Tourcoing Centre,1,
89,41089-__8902-D,4270227,Tourcoing Tourcoing Centre,1,
L92,39982-_L9204-D,4151883,Lille Porte Des Postes,1,
L99,41686-_L9903-D,4348909,Lomme St. Philibert,0,
L99,41686-_L9904-D,4348913,Lomme St. Philibert,0,
50,41828-__5001-D,4362558,Saint Andre Grand St Andre,0,
50,41828-__5001-D,4362560,Saint Andre Grand St Andre,0,
L1,40863-__L101-D,4248655,Wambrechies Agrippin,1,
L1,40863-__L101-D,4248658,Wambrechies Agrippin,1,
L1,40863-__L101-D,4248670,Wambrechies Agrippin,1,
L1,40863-__L102-D,4248684,Wambrechies Agrippin,1,
L1,40863-__L102-D,4248696,Wambrechies Agrippin,1,
L1,40863-__L151-D,4248744,Wambrechies Agrippin,1,
L1,40863-__L153-D,4248772,Wambrechies Agrippin,1,
L1,40863-__L154-D,4248797,Wambrechies Agrippin,1,
L1,40863-__L154-D,4248800,Wambrechies Agrippin,1,
L7,41700-__L702-D,4350219,Lille Porte Des Postes,1,
L7,41700-__L702-D,4350243,Lille Porte Des Postes,1,
18,41853-__1801-D,4364420,Lomme Anatole France,1,
18,41853-__1802-D,4364432,Lomme Anatole France,1,
18,41853-__1802-D,4364442,Lomme Anatole France,1,
18,41853-__1803-D,4364456,Lomme Anatole France,1,
18,41853-__1803-D,4364460,Lomme Anatole France,1,
18,41853-__1803-D,4364464,Lomme Anatole France,1,
18,41853-__1804-D,4364475,Lomme Anatole France,1,
18,41853-__1804-D,4364481,Lomme Anatole France,1,
22R,39354-_22R70-D,4101928,Wicres Theodore Brasme,0,
25R,39363-_25R04-D,4102165,Aubers Wardhust,1,
25R,39363-_25R16-D,4102177,Aubers Wardhust,1,
62R,39380-_62R01-D,4102457,Lomme St. Philibert,0,
62R,39380-_62R06-D,4102462,Lomme St. Philibert,0,
64R,39383-_64R07-D,4102502,Lomme St. Philibert,1,
65R,39386-_65R07-D,4102524,Lomme St. Philibert,1,
75R,39398-_75R02-D,4102717,Lomme St. Philibert,1,
76R,39401-_76R05-D,4102749,Lomme St. Philibert,0,
21R,41242-_21R23-D,4290926,Seclin Burgault,0,
22R,39354-_22R20-D,4101878,Wicres Theodore Brasme,0,
21R,41242-_21R47-D,4290950,Provin Mairie,0,
ME2,41374-_ME202-D,4313477,Lomme St. Philibert,0,
ME2,41374-_ME202-D,4313479,Lomme St. Philibert,0,
ME2,41374-_ME203-D,4313495,Lomme St. Philibert,0,
ME2,41374-_ME204-D,4313511,Lomme St. Philibert,0,
ME2,41374-_ME204-D,4313515,Lomme St. Philibert,0,
ME2,41374-_ME205-D,4313534,Lomme St. Philibert,0,
ME2,41374-_ME205-D,4313536,Lomme St. Philibert,0,
ME2,41374-_ME206-D,4313544,Lomme St. Philibert,0,
ME2,41374-_ME206-D,4313554,Lomme St. Philibert,0,
ME2,41374-_ME209-D,4313590,Lomme St. Philibert,0,
ME2,41374-_ME209-D,4313606,Lomme St. Philibert,0,
ME2,41374-_ME210-D,4313608,Lomme St. Philibert,0,
ME2,41374-_ME210-D,4313610,Lomme St. Philibert,0,
ME2,41374-_ME210-D,4313620,Lomme St. Philibert,0,
ME2,41374-_ME211-D,4313630,Lomme St. Philibert,0,
ME2,41374-_ME211-D,4313640,Lomme St. Philibert,0,
ME2,41374-_ME213-D,4313678,Lomme St. Philibert,0,
ME2,41374-_ME214-D,4313693,Lomme St. Philibert,0,
ME2,41374-_ME215-D,4313705,Lomme St. Philibert,0,
ME2,41374-_ME216-D,4313726,Lomme St. Philibert,0,
ME2,41374-_ME217-D,4313733,Lomme St. Philibert,0,
ME2,41374-_ME217-D,4313737,Lomme St. Philibert,0,
ME2,41374-_ME219-D,4313760,Lomme St. Philibert,0,
ME2,41374-_ME220-D,4313783,Lomme St. Philibert,0,
ME2,41374-_ME222-D,4313810,Lomme St. Philibert,0,
ME2,41374-_ME223-D,4313822,Lomme St. Philibert,0,
ME2,41374-_ME223-D,4313828,Lomme St. Philibert,0,
ME2,41374-_ME226-D,4313872,Lomme St. Philibert,0,
17,41413-__1702-LAMJV,4319649,Tourcoing Tourcoing Centre,0,
17,41413-__1703-LAMJV,4319672,Tourcoing Tourcoing Centre,0,
17,41413-__1705-LAMJV,4319696,Tourcoing Tourcoing Centre,0,
17,41413-__1705-LAMJV,4319704,Tourcoing Tourcoing Centre,0,
17,41413-__1706-LAMJV,4319720,Tourcoing Tourcoing Centre,0,
17,41413-__1707-LAMJV,4319736,Tourcoing Tourcoing Centre,0,
17,41413-__1708-LAMJV,4319755,Tourcoing Tourcoing Centre,0,
17,41413-__1708-LAMJV,4319765,Tourcoing Tourcoing Centre,0,
30,41321-__3001-LAMJV,4304611,Tourcoing Tourcoing Centre,0,
30,41321-__3004-LAMJV,4304648,Tourcoing Tourcoing Centre,0,
30,41321-__3005-LAMJV,4304667,Tourcoing Tourcoing Centre,0,
30,41321-__3007-LAMJV,4304678,Tourcoing Tourcoing Centre,0,
30,41321-__3007-LAMJV,4304680,Tourcoing Tourcoing Centre,0,
30,41321-__3007-LAMJV,4304682,Tourcoing Tourcoing Centre,0,
33,41520-__3301-LAMJV,4330403,Tourcoing Einstein,1,
33,41520-__3301-LAMJV,4330407,Tourcoing Einstein,1,
33,41520-__3302-LAMJV,4330416,Tourcoing Einstein,1,
33,41520-__3308-LAMJV,4330468,Tourcoing Einstein,1,
33,41520-__3309-LAMJV,4330471,Tourcoing Einstein,1,
33,41520-__3311-LAMJV,4330498,Tourcoing Einstein,1,
35,41845-__3502-LAMJV,4363785,Tourcoing Tourcoing Centre,1,
35,41845-__3502-LAMJV,4363787,Tourcoing Tourcoing Centre,1,
35,41845-__3503-LAMJV,4363794,Tourcoing Tourcoing Centre,1,
35,41845-__3503-LAMJV,4363812,Tourcoing Tourcoing Centre,1,
35,41845-__3505-LAMJV,4363820,Tourcoing Tourcoing Centre,1,
35,41845-__3506-LAMJV,4363840,Tourcoing Tourcoing Centre,1,
35,41845-__3509-LAMJV,4363858,Tourcoing Tourcoing Centre,1,
35,41845-__3509-LAMJV,4363860,Tourcoing Tourcoing Centre,1,
36,41482-__3601-LAMJV,4327050,Forest Sur Marque Rue De Tressin,0,
36,41482-__3602-LAMJV,4327063,Forest Sur Marque Rue De Tressin,0,
36,41482-__3603-LAMJV,4327089,Forest Sur Marque Rue De Tressin,0,
L4,41386-__L456-LAMJV,4317122,Leers Centre Commercial,0,
L4,41386-__L456-LAMJV,4317142,Leers Centre Commercial,0,
L4,41386-__L459-LAMJV,4317173,Leers Centre Commercial,0,
Z6,41536-__Z601-LAMJV,4332996,Wattrelos Zac Winhoutte,1,
Z6,41536-__Z603-LAMJV,4333012,Wattrelos Zac Winhoutte,1,
Z6,41536-__Z603-LAMJV,4333013,Roubaix Gare Jean Lebas,0,
61,41746-__6112-LAMJV,4354422,Lomme St. Philibert,0,
61,41746-__6118-LAMJV,4354428,Lomme St. Philibert,0,
61,41746-__6124-LAMJV,4354434,Lomme St. Philibert,0,
66,39967-__6604-LAMJV,4150415,Leers Centre Commercial,0,
66,39967-__6616-LAMJV,4150467,Leers Centre Commercial,0,
76,41672-__7601-LAMJV,4347423,Lomme St. Philibert,0,
76,41672-__7603-LAMJV,4347442,Lille Bayart,1,
76,41672-__7609-LAMJV,4347462,Lomme St. Philibert,0,
76,41672-__7611-LAMJV,4347476,Lomme St. Philibert,0,
80,40908-__8002-LAMJV,4252882,Lomme St. Philibert,1,
87,41079-__8703-LAMJV,4269646,Tourcoing Tourcoing Centre,1,
87,41079-__8705-LAMJV,4269652,Tourcoing Tourcoing Centre,1,
87,41079-__8751-LAMJV,4269696,Tourcoing Tourcoing Centre,1,
89,41087-__8901-LAMJV,4270100,Tourcoing Tourcoing Centre,1,
89,41087-__8902-LAMJV,4270108,Tourcoing Tourcoing Centre,1,
C8,39845-__C802-LAMJV,4146020,Tourcoing Tourcoing Centre,1,
C8,39845-__C804-LAMJV,4146032,Tourcoing Tourcoing Centre,1,
C8,39845-__C805-LAMJV,4146038,Tourcoing Tourcoing Centre,1,
C8,39845-__C805-LAMJV,4146048,Tourcoing Tourcoing Centre,1,
L7,41553-__L701-LAMJV,4334409,Lille Porte Des Postes,1,
L7,41553-__L702-LAMJV,4334420,Lille Porte Des Postes,1,
L7,41553-__L702-LAMJV,4334428,Lille Porte Des Postes,1,
L7,41553-__L702-LAMJV,4334448,Lille Porte Des Postes,1,
L7,41553-__L706-LAMJV,4334534,Lille Porte Des Postes,1,
L7,41553-__L706-LAMJV,4334540,Lille Porte Des Postes,1,
L7,41553-__L706-LAMJV,4334548,Lille Porte Des Postes,1,
L7,41553-__L706-LAMJV,4334554,Lille Porte Des Postes,1,
L7,41553-__L706-LAMJV,4334558,Lille Porte Des Postes,1,
L7,41553-__L707-LAMJV,4334567,Lille Porte Des Postes,1,
L7,41553-__L707-LAMJV,4334573,Lille Porte Des Postes,1,
L99,41865-_L9905-LAMJV,4365971,Lomme St. Philibert,0,
L99,41865-_L9951-LAMJV,4366019,Armentieres Renan Buisson,1,
L99,41865-_L9953-LAMJV,4366036,Lomme St. Philibert,0,
50,39653-__5001-LAMJV,4129014,Saint Andre Grand St Andre,0,
50,39653-__5003-LAMJV,4129041,Saint Andre Grand St Andre,0,
50,39653-__5004-LAMJV,4129065,Saint Andre Grand St Andre,0,
L1,41651-__L155-LAMJV,4346344,Wambrechies Agrippin,1,
L1,41651-__L156-LAMJV,4346377,Wambrechies Agrippin,1,
18,41855-__1801-LAMJV,4364686,Lomme Anatole France,1,
18,41855-__1804-LAMJV,4364710,Lomme Anatole France,1,
18,41855-__1805-LAMJV,4364729,Lomme Anatole France,1,
18,41855-__1816-LAMJV,4364838,Lomme Anatole France,1,
CO3,41824-_CO301-LAMJV,4362160,Ennetieres En Weppes Ctre Commercial,1,
CO3,41824-_CO305-LAMJV,4362183,Ennetieres En Weppes Ctre Commercial,1,
CO3,41824-_CO307-LAMJV,4362196,Ennetieres En Weppes Ctre Commercial,1,
35,41845-__3511-LAMJV,4363882,Tourcoing Tourcoing Centre,1,
CITT,41343-CITT09-LAMJV,4306674,Tourcoing Centre Commercial,0,
CITT,41343-CITT11-LAMJV,4306696,Tourcoing Centre Commercial,0,
L4,41386-__L468-LAMJV,4317305,Leers Centre Commercial,0,
18,41855-__1814-LAMJV,4364812,Lomme Anatole France,1,
18,41855-__1814-LAMJV,4364818,Lomme Anatole France,1,
18,41855-__1815-LAMJV,4364827,Lomme Anatole France,1,
18,41855-__1815-LAMJV,4364829,Lomme Anatole France,1,
CO3,41824-_CO308-LAMJV,4362200,Ennetieres En Weppes Ctre Commercial,1,
CO3,41824-_CO312-LAMJV,4362220,Ennetieres En Weppes Ctre Commercial,1,
CO3,41824-_CO312-LAMJV,4362224,Ennetieres En Weppes Ctre Commercial,1,
CO3,41824-_CO315-LAMJV,4362241,Ennetieres En Weppes Ctre Commercial,1,
CO3,41824-_CO316-LAMJV,4362246,Ennetieres En Weppes Ctre Commercial,1,
L92,39980-_L9218-LAMJV,4151739,Lille Porte Des Postes,1,
L92,39980-_L9220-LAMJV,4151743,Lille Porte Des Postes,1,
236,41467-_23608-LAJV,4326598,La Bassee La Bassee Hdv,1,
76,41672-__7616-LAMJV,4347498,Lille Bayart,1,
80,40908-__8014-LAMJV,4252903,Lomme St. Philibert,1,
84,41071-__8456-LAMJV,4269139,Tourcoing Tourcoing Centre,0,
87,41079-__8709-LAMJV,4269674,Tourcoing Tourcoing Centre,1,
89,41087-__8909-LAMJV,4270138,Tourcoing Tourcoing Centre,1,
89,41087-__8910-LAMJV,4270142,Tourcoing Tourcoing Centre,1,
901,39903-_90103-LAJV,4149081,Santes Santes Gare,1,
904,39908-_90403-LAJV,4149122,Roncq Pied De Boeuf,1,
907,39914-_90733-LAJV,4149136,Saint Andre Grand St Andre,1,
L92,39980-_L9226-LAMJV,4151758,Lille Porte Des Postes,1,
L99,41865-_L9913-LAMJV,4365981,Armentieres Renan Buisson,1,
L99,41865-_L9918-LAMJV,4365993,Armentieres Renan Buisson,1,
L99,41865-_L9926-LAMJV,4366001,Lomme St. Philibert,0,
L99,41865-_L9960-LAMJV,4366060,Lomme St. Philibert,0,
L99,41865-_L9962-LAMJV,4366068,Lomme St. Philibert,0,
L99,41865-_L9962-LAMJV,4366073,Armentieres Renan Buisson,1,
L99,41865-_L9966-LAMJV,4366095,Lomme St. Philibert,0,
L99,41865-_L9966-LAMJV,4366097,Armentieres Renan Buisson,1,
50,39653-__5005-LAMJV,4129083,Saint Andre Grand St Andre,0,
50,39653-__5005-LAMJV,4129091,Saint Andre Grand St Andre,0,
50,39653-__5007-LAMJV,4129121,Saint Andre Grand St Andre,0,
L1,41651-__L164-LAMJV,4346490,Wambrechies Agrippin,1,
L7,41553-__L709-LAMJV,4334597,Lille Porte Des Postes,1,
L7,41553-__L709-LAMJV,4334599,Lille Porte Des Postes,1,
L7,41553-__L709-LAMJV,4334615,Lille Porte Des Postes,1,
930,41737-_93004-M,4354082,Marquillies Rue De La Franquise,0,
76,39799-__7601-D,4144893,Lomme St. Philibert,0,
76,39799-__7601-D,4144896,Lille Bayart,1,
76,39799-__7601-D,4144900,Lille Bayart,1,
76,39799-__7601-D,4144901,Lomme St. Philibert,0,
76,39799-__7602-D,4144907,Lomme St. Philibert,0,
89,39901-__8901-D,4149004,Tourcoing Tourcoing Centre,1,
89,39901-__8902-D,4149018,Tourcoing Tourcoing Centre,1,
50,39655-__5001-D,4129247,Saint Andre Grand St Andre,0,
