service_id,date,exception_type
41681-CITA04-LAMJV,20210702,1
41681-CITA05-LAMJV,20210702,1
41681-CITA06-LAMJV,20210702,1
41681-CITA07-LAMJV,20210702,1
41696-__L801-LAMJV,20210702,1
41696-__L802-LAMJV,20210702,1
41696-__L803-LAMJV,20210702,1
41696-__L804-LAMJV,20210702,1
41696-__L805-LAMJV,20210702,1
41696-__L806-LAMJV,20210702,1
41696-__L807-LAMJV,20210702,1
41696-__L808-LAMJV,20210702,1
41696-__L809-LAMJV,20210702,1
41696-__L810-LAMJV,20210702,1
41696-__L811-LAMJV,20210702,1
41696-__L812-LAMJV,20210702,1
41696-__L813-LAMJV,20210702,1
41696-__L814-LAMJV,20210702,1
41696-__L815-LAMJV,20210702,1
41696-__L816-LAMJV,20210702,1
41696-__L817-LAMJV,20210702,1
41696-__L818-LAMJV,20210702,1
41696-__L819-LAMJV,20210702,1
41725-_L9901-LAMJV,20210702,1
41725-_L9902-LAMJV,20210702,1
41725-_L9903-LAMJV,20210702,1
41725-_L9904-LAMJV,20210702,1
41725-_L9905-LAMJV,20210702,1
41725-_L9906-LAMJV,20210702,1
41725-_L9907-LAMJV,20210702,1
41725-_L9908-LAMJV,20210702,1
41725-_L9909-LAMJV,20210702,1
41725-_L9910-LAMJV,20210702,1
41725-_L9911-LAMJV,20210702,1
41725-_L9912-LAMJV,20210702,1
41725-_L9913-LAMJV,20210702,1
41725-_L9914-LAMJV,20210702,1
41725-_L9915-LAMJV,20210702,1
41725-_L9916-LAMJV,20210702,1
41725-_L9917-LAMJV,20210702,1
41725-_L9918-LAMJV,20210702,1
41725-_L9919-LAMJV,20210702,1
41725-_L9920-LAMJV,20210702,1
41725-_L9923-LAMJV,20210702,1
41725-_L9924-LAMJV,20210702,1
41725-_L9926-LAMJV,20210702,1
41725-_L9926-V,20210702,1
41725-_L9927-LAMJV,20210702,1
41725-_L9927-V,20210702,1
41725-_L9950-LAMJV,20210702,1
41725-_L9951-LAMJV,20210702,1
41725-_L9952-LAMJV,20210702,1
41725-_L9953-LAMJV,20210702,1
41725-_L9953-V,20210702,1
41725-_L9954-LAMJV,20210702,1
41725-_L9955-LAMJV,20210702,1
41725-_L9957-LAMJV,20210702,1
41725-_L9958-LAMJV,20210702,1
41725-_L9959-LAMJV,20210702,1
41725-_L9960-LAMJV,20210702,1
41725-_L9961-LAMJV,20210702,1
41725-_L9962-LAMJV,20210702,1
41725-_L9963-LAMJV,20210702,1
41725-_L9964-LAMJV,20210702,1
41725-_L9965-LAMJV,20210702,1
41725-_L9966-LAMJV,20210702,1
41735-_92801-LAMJV,20210702,1
41735-_92806-LAJV,20210702,1
41735-_92808-LAJV,20210702,1
41736-_92901-LAMJV,20210702,1
41736-_92903-LAMJV,20210702,1
41736-_92904-LAJV,20210702,1
41737-_93001-LAMJV,20210702,1
41737-_93006-LAJV,20210702,1
41737-_93008-LAJV,20210702,1
41739-_93301-LAMJV,20210702,1
41739-_93303-LAMJV,20210702,1
41739-_93308-LAJV,20210702,1
41739-_93310-LAJV,20210702,1
41746-__6101-LAMJV,20210702,1
41746-__6102-LAMJV,20210702,1
41746-__6103-LAMJV,20210702,1
41746-__6104-LAMJV,20210702,1
41746-__6105-LAMJV,20210702,1
41746-__6106-LAMJV,20210702,1
41746-__6107-LAMJV,20210702,1
41746-__6108-LAMJV,20210702,1
41746-__6109-LAMJV,20210702,1
41746-__6110-LAMJV,20210702,1
41746-__6111-LAMJV,20210702,1
41746-__6112-LAMJV,20210702,1
41746-__6113-LAMJV,20210702,1
41746-__6114-LAMJV,20210702,1
41746-__6115-LAMJV,20210702,1
41746-__6116-LAMJV,20210702,1
41746-__6117-LAMJV,20210702,1
41746-__6118-LAMJV,20210702,1
41746-__6119-LAMJV,20210702,1
41746-__6120-LAMJV,20210702,1
41746-__6121-LAMJV,20210702,1
41746-__6122-LAMJV,20210702,1
41746-__6123-LAMJV,20210702,1
41746-__6124-LAMJV,20210702,1
41746-__6125-LAMJV,20210702,1
41757-__8201-LAMJV,20210702,1
41757-__8202-LAMJV,20210702,1
41757-__8203-LAMJV,20210702,1
41757-__8204-LAMJV,20210702,1
41757-__8205-LAMJV,20210702,1
41757-__8206-LAMJV,20210702,1
41757-__8207-LAMJV,20210702,1
41757-__8208-LAMJV,20210702,1
41757-__8209-LAMJV,20210702,1
41757-__8210-LAMJV,20210702,1
41757-__8211-LAMJV,20210702,1
41757-__8212-LAMJV,20210702,1
41757-__8219-LAJV,20210702,1
41757-__8220-LAMJV,20210702,1
41757-__8221-LAJV,20210702,1
41757-__8222-LAJV,20210702,1
41757-__8223-LAJV,20210702,1
41757-__8224-LAJV,20210702,1
41757-__8225-LAMJV,20210702,1
41757-__8226-LAMJV,20210702,1
41757-__8227-LAJV,20210702,1
41757-__8228-LAJV,20210702,1
41757-__8229-LAJV,20210702,1
41757-__8230-LAJV,20210702,1
41757-__8231-LAMJV,20210702,1
41757-__8232-LAMJV,20210702,1
41757-__8233-LAMJV,20210702,1
41757-__8234-LAMJV,20210702,1
41757-__8235-LAMJV,20210702,1
41757-__8236-LAMJV,20210702,1
41757-__8237-LAMJV,20210702,1
41757-__8238-LAMJV,20210702,1
41757-__8239-LAMJV,20210702,1
41757-__8240-LAMJV,20210702,1
41757-__8241-LAMJV,20210702,1
41789-_94401-LAMJV,20210702,1
41789-_94402-LAMJV,20210702,1
41789-_94406-LAJV,20210702,1
41789-_94407-LAJV,20210702,1
41789-_94408-LAMJV,20210702,1
41824-_CO301-LAMJV,20210702,1
41824-_CO302-LAMJV,20210702,1
41824-_CO303-LAMJV,20210702,1
41824-_CO304-LAMJV,20210702,1
41824-_CO305-LAMJV,20210702,1
41824-_CO306-LAMJV,20210702,1
41824-_CO307-LAMJV,20210702,1
41824-_CO308-LAMJV,20210702,1
41824-_CO309-LAMJV,20210702,1
41824-_CO310-LAMJV,20210702,1
41824-_CO311-LAMJV,20210702,1
41824-_CO312-LAMJV,20210702,1
41824-_CO313-LAMJV,20210702,1
41824-_CO314-LAMJV,20210702,1
41824-_CO315-LAMJV,20210702,1
41824-_CO316-LAMJV,20210702,1
41824-_CO317-LAMJV,20210702,1
41824-_CO318-LAMJV,20210702,1
41824-_CO319-LAMJV,20210702,1
41824-_CO320-LAMJV,20210702,1
41831-__Z101-LAMJV,20210702,1
41831-__Z102-LAMJV,20210702,1
41831-__Z103-LAMJV,20210702,1
41831-__Z104-LAMJV,20210702,1
41831-__Z105-LAMJV,20210702,1
41831-__Z106-LAMJV,20210702,1
41831-__Z107-LAMJV,20210702,1
41831-__Z108-LAMJV,20210702,1
41831-__Z109-LAMJV,20210702,1
41831-__Z110-LAMJV,20210702,1
41831-__Z111-LAMJV,20210702,1
41831-__Z112-LAMJV,20210702,1
41831-__Z113-LAMJV,20210702,1
41831-__Z114-LAMJV,20210702,1
41831-__Z115-LAMJV,20210702,1
41845-__3501-LAMJV,20210702,1
41845-__3502-LAMJV,20210702,1
41845-__3503-LAMJV,20210702,1
41845-__3504-LAMJV,20210702,1
41845-__3505-LAMJV,20210702,1
41845-__3506-LAMJV,20210702,1
41845-__3507-LAMJV,20210702,1
41845-__3508-LAMJV,20210702,1
41845-__3509-LAMJV,20210702,1
41845-__3510-LAMJV,20210702,1
41845-__3511-LAMJV,20210702,1
41845-__3512-LAMJV,20210702,1
41850-_C1201-LAMJV,20210702,1
41855-__1801-LAMJV,20210702,1
41855-__1802-LAMJV,20210702,1
41855-__1803-LAMJV,20210702,1
41855-__1804-LAMJV,20210702,1
41855-__1805-LAMJV,20210702,1
41855-__1806-LAMJV,20210702,1
41855-__1807-LAMJV,20210702,1
41855-__1808-LAMJV,20210702,1
41855-__1809-LAMJV,20210702,1
41855-__1810-LAMJV,20210702,1
41855-__1811-LAMJV,20210702,1
41855-__1812-LAMJV,20210702,1
41855-__1813-LAMJV,20210702,1
41855-__1814-LAMJV,20210702,1
41855-__1815-LAMJV,20210702,1
41855-__1816-LAMJV,20210702,1
41855-__1817-LAMJV,20210702,1
41855-__1818-LAMJV,20210702,1
41855-__1819-LAMJV,20210702,1
41855-__1820-LAMJV,20210702,1
41855-__1821-LAMJV,20210702,1
41859-__5201-LAMJV,20210702,1
41859-__5202-LAMJV,20210702,1
41859-__5203-LAMJV,20210702,1
41859-__5204-LAMJV,20210702,1
41876-__6801-LAMJV,20210702,1
41876-__6802-LAMJV,20210702,1
41876-__6803-LAMJV,20210702,1
41876-__6804-LAMJV,20210702,1
41876-__6805-LAMJV,20210702,1
39350-_20R02-LAMJVS,20210703,1
39350-_20R03-LAMJVS,20210703,1
39350-_20R04-LAMJVS,20210703,1
39350-_20R05-LAMJVS,20210703,1
39350-_20R07-LAMJVS,20210703,1
39350-_20R08-LAMJVS,20210703,1
39350-_20R09-LAMJVS,20210703,1
39350-_20R10-LAMJVS,20210703,1
39350-_20R11-LAMJVS,20210703,1
39350-_20R12-LAMJVS,20210703,1
39350-_20R13-LAMJVS,20210703,1
39350-_20R14-LAMJVS,20210703,1
39350-_20R15-LAMJVS,20210703,1
39350-_20R16-LAMJVS,20210703,1
39350-_20R17-LAMJVS,20210703,1
39350-_20R18-LAMJVS,20210703,1
39350-_20R19-LAMJVS,20210703,1
39350-_20R20-LAMJVS,20210703,1
39350-_20R21-LAMJVS,20210703,1
39350-_20R22-LAMJVS,20210703,1
39350-_20R23-LAMJVS,20210703,1
39350-_20R24-LAMJVS,20210703,1
39350-_20R25-LAMJVS,20210703,1
39350-_20R26-LAMJVS,20210703,1
39350-_20R27-LAMJVS,20210703,1
39350-_20R28-LAMJVS,20210703,1
39350-_20R29-LAMJVS,20210703,1
39350-_20R30-LAMJVS,20210703,1
39350-_20R31-LAMJVS,20210703,1
39350-_20R32-LAMJVS,20210703,1
39350-_20R33-LAMJVS,20210703,1
39350-_20R34-LAMJVS,20210703,1
39350-_20R35-LAMJVS,20210703,1
39350-_20R36-LAMJVS,20210703,1
39350-_20R37-LAMJVS,20210703,1
39350-_20R38-LAMJVS,20210703,1
39350-_20R39-LAMJVS,20210703,1
39350-_20R40-LAMJVS,20210703,1
39350-_20R41-LAMJVS,20210703,1
39350-_20R42-LAMJVS,20210703,1
39350-_20R43-LAMJVS,20210703,1
39350-_20R44-LAMJVS,20210703,1
39350-_20R45-LAMJVS,20210703,1
39350-_20R46-LAMJVS,20210703,1
39350-_20R47-LAMJVS,20210703,1
39350-_20R48-LAMJVS,20210703,1
39350-_20R49-LAMJVS,20210703,1
39350-_20R50-LAMJVS,20210703,1
39350-_20R51-LAMJVS,20210703,1
39350-_20R52-LAMJVS,20210703,1
39350-_20R53-LAMJVS,20210703,1
39350-_20R54-LAMJVS,20210703,1
39350-_20R55-LAMJVS,20210703,1
39350-_20R56-LAMJVS,20210703,1
39350-_20R57-LAMJVS,20210703,1
39350-_20R58-LAMJVS,20210703,1
39350-_20R59-LAMJVS,20210703,1
39350-_20R60-LAMJVS,20210703,1
39350-_20R61-S,20210703,1
39350-_20R62-S,20210703,1
39350-_20R63-S,20210703,1
39350-_20R64-S,20210703,1
39350-_20R65-S,20210703,1
39350-_20R66-S,20210703,1
39350-_20R67-S,20210703,1
39350-_20R68-S,20210703,1
39356-_22R01-S,20210703,1
39356-_22R02-S,20210703,1
39356-_22R03-S,20210703,1
39356-_22R04-S,20210703,1
39356-_22R05-S,20210703,1
39356-_22R06-S,20210703,1
39356-_22R07-S,20210703,1
39356-_22R08-S,20210703,1
39356-_22R09-S,20210703,1
39356-_22R10-S,20210703,1
39356-_22R11-S,20210703,1
39356-_22R12-S,20210703,1
39356-_22R13-S,20210703,1
39356-_22R14-S,20210703,1
39356-_22R15-S,20210703,1
39356-_22R16-S,20210703,1
39356-_22R17-S,20210703,1
39356-_22R18-S,20210703,1
39356-_22R19-S,20210703,1
39356-_22R20-S,20210703,1
39356-_22R21-S,20210703,1
39356-_22R22-S,20210703,1
39356-_22R23-S,20210703,1
39356-_22R24-S,20210703,1
39356-_22R25-S,20210703,1
39356-_22R26-S,20210703,1
39356-_22R27-S,20210703,1
39356-_22R28-S,20210703,1
39356-_22R29-S,20210703,1
39356-_22R30-S,20210703,1
39356-_22R31-S,20210703,1
39356-_22R32-S,20210703,1
39356-_22R33-S,20210703,1
39356-_22R34-S,20210703,1
39356-_22R35-S,20210703,1
39356-_22R36-S,20210703,1
39356-_22R37-S,20210703,1
39356-_22R38-S,20210703,1
39356-_22R39-S,20210703,1
39356-_22R40-S,20210703,1
39356-_22R41-S,20210703,1
39356-_22R42-S,20210703,1
39356-_22R43-S,20210703,1
39356-_22R44-S,20210703,1
39356-_22R45-S,20210703,1
39356-_22R46-S,20210703,1
39356-_22R47-S,20210703,1
39356-_22R48-S,20210703,1
39356-_22R49-S,20210703,1
39356-_22R50-S,20210703,1
39356-_22R51-S,20210703,1
39356-_22R52-S,20210703,1
39356-_22R53-S,20210703,1
39356-_22R54-S,20210703,1
39356-_22R55-S,20210703,1
39356-_22R56-S,20210703,1
39356-_22R57-S,20210703,1
39356-_22R58-S,20210703,1
39356-_22R59-S,20210703,1
39356-_22R60-S,20210703,1
39356-_22R61-S,20210703,1
39356-_22R62-S,20210703,1
39356-_22R63-S,20210703,1
39356-_22R64-S,20210703,1
39356-_22R65-S,20210703,1
39356-_22R66-S,20210703,1
39356-_22R67-S,20210703,1
39356-_22R68-S,20210703,1
39356-_22R69-S,20210703,1
39356-_22R70-S,20210703,1
39356-_22R71-S,20210703,1
39356-_22R72-S,20210703,1
39356-_22R73-S,20210703,1
39356-_22R74-S,20210703,1
39359-_23R01-S,20210703,1
39359-_23R02-S,20210703,1
39359-_23R03-S,20210703,1
39359-_23R04-S,20210703,1
39359-_23R05-S,20210703,1
39359-_23R06-S,20210703,1
39359-_23R07-S,20210703,1
39359-_23R08-S,20210703,1
39359-_23R09-S,20210703,1
39359-_23R10-S,20210703,1
39359-_23R11-S,20210703,1
39359-_23R12-S,20210703,1
39359-_23R13-S,20210703,1
39359-_23R14-S,20210703,1
39359-_23R15-S,20210703,1
39359-_23R16-S,20210703,1
39362-_24R01-S,20210703,1
39362-_24R02-S,20210703,1
39362-_24R03-S,20210703,1
39362-_24R04-S,20210703,1
39362-_24R05-S,20210703,1
39362-_24R06-S,20210703,1
39362-_24R07-S,20210703,1
39362-_24R08-S,20210703,1
39362-_24R09-S,20210703,1
39362-_24R10-S,20210703,1
39362-_24R11-S,20210703,1
39365-_25R01-S,20210703,1
39365-_25R02-S,20210703,1
39365-_25R03-S,20210703,1
39365-_25R04-S,20210703,1
39365-_25R05-S,20210703,1
39365-_25R06-S,20210703,1
39365-_25R07-S,20210703,1
39365-_25R08-S,20210703,1
39365-_25R09-S,20210703,1
39365-_25R10-S,20210703,1
39365-_25R11-S,20210703,1
39365-_25R12-S,20210703,1
39365-_25R13-S,20210703,1
39365-_25R14-S,20210703,1
39365-_25R15-S,20210703,1
39365-_25R16-S,20210703,1
39365-_25R17-S,20210703,1
39365-_25R18-S,20210703,1
39365-_25R19-S,20210703,1
39365-_25R20-S,20210703,1
39365-_25R21-S,20210703,1
39365-_25R22-S,20210703,1
39365-_25R23-S,20210703,1
39365-_25R24-S,20210703,1
39365-_25R25-S,20210703,1
39365-_25R26-S,20210703,1
39365-_25R27-S,20210703,1
39365-_25R28-S,20210703,1
39365-_25R29-S,20210703,1
39365-_25R30-S,20210703,1
39365-_25R31-S,20210703,1
39365-_25R32-S,20210703,1
39365-_25R33-S,20210703,1
39365-_25R34-S,20210703,1
39365-_25R35-S,20210703,1
39365-_25R36-S,20210703,1
39365-_25R37-S,20210703,1
39365-_25R38-S,20210703,1
39365-_25R39-S,20210703,1
39365-_25R40-S,20210703,1
39365-_25R41-S,20210703,1
39365-_25R42-S,20210703,1
39368-_26R01-S,20210703,1
39368-_26R02-S,20210703,1
39368-_26R03-S,20210703,1
39368-_26R04-S,20210703,1
39368-_26R05-S,20210703,1
39368-_26R06-S,20210703,1
39368-_26R07-S,20210703,1
39368-_26R08-S,20210703,1
39368-_26R09-S,20210703,1
39368-_26R10-S,20210703,1
39368-_26R11-S,20210703,1
39368-_26R12-S,20210703,1
39371-_27R01-S,20210703,1
39371-_27R02-S,20210703,1
39371-_27R03-S,20210703,1
39371-_27R04-S,20210703,1
39371-_27R05-S,20210703,1
39371-_27R06-S,20210703,1
39371-_27R07-S,20210703,1
39371-_27R08-S,20210703,1
39371-_27R09-S,20210703,1
39371-_27R10-S,20210703,1
39371-_27R11-S,20210703,1
39374-_28R01-S,20210703,1
39374-_28R02-S,20210703,1
39374-_28R03-S,20210703,1
39374-_28R04-S,20210703,1
39374-_28R05-S,20210703,1
39374-_28R06-S,20210703,1
39374-_28R07-S,20210703,1
39374-_28R08-S,20210703,1
39374-_28R09-S,20210703,1
39374-_28R10-S,20210703,1
39374-_28R11-S,20210703,1
39374-_28R12-S,20210703,1
39374-_28R13-S,20210703,1
39374-_28R14-S,20210703,1
39377-_29R01-S,20210703,1
39377-_29R02-S,20210703,1
39377-_29R03-S,20210703,1
39377-_29R04-S,20210703,1
39377-_29R05-S,20210703,1
39377-_29R06-S,20210703,1
39377-_29R07-S,20210703,1
39377-_29R08-S,20210703,1
39377-_29R09-S,20210703,1
39377-_29R10-S,20210703,1
39377-_29R11-S,20210703,1
39377-_29R12-S,20210703,1
39377-_29R13-S,20210703,1
39377-_29R14-S,20210703,1
39379-_61R01-S,20210703,1
39379-_61R02-S,20210703,1
39379-_61R03-S,20210703,1
39379-_61R04-S,20210703,1
39379-_61R05-S,20210703,1
39379-_61R06-S,20210703,1
39379-_61R07-S,20210703,1
39379-_61R08-S,20210703,1
39382-_62R01-S,20210703,1
39382-_62R02-S,20210703,1
39382-_62R03-S,20210703,1
39382-_62R04-S,20210703,1
39382-_62R05-S,20210703,1
39382-_62R06-S,20210703,1
39382-_62R07-S,20210703,1
39382-_62R08-S,20210703,1
39382-_62R09-S,20210703,1
39382-_62R10-S,20210703,1
39382-_62R11-S,20210703,1
39382-_62R12-S,20210703,1
39382-_62R13-S,20210703,1
39385-_64R01-S,20210703,1
39385-_64R02-S,20210703,1
39385-_64R03-S,20210703,1
39385-_64R04-S,20210703,1
39385-_64R05-S,20210703,1
39385-_64R06-S,20210703,1
39385-_64R07-S,20210703,1
39385-_64R08-S,20210703,1
39388-_65R01-S,20210703,1
39388-_65R03-S,20210703,1
39388-_65R04-S,20210703,1
39388-_65R06-S,20210703,1
39388-_65R07-S,20210703,1
39388-_65R09-S,20210703,1
39388-_65R11-S,20210703,1
39388-_65R12-S,20210703,1
39388-_65R14-S,20210703,1
39391-_69R01-S,20210703,1
39391-_69R02-S,20210703,1
39391-_69R03-S,20210703,1
39391-_69R04-S,20210703,1
39391-_69R05-S,20210703,1
39391-_69R06-S,20210703,1
39391-_69R07-S,20210703,1
39391-_69R08-S,20210703,1
39391-_69R09-S,20210703,1
39391-_69R10-S,20210703,1
39391-_69R11-S,20210703,1
39391-_69R12-S,20210703,1
39391-_69R13-S,20210703,1
39391-_69R14-S,20210703,1
39391-_69R15-S,20210703,1
39391-_69R16-S,20210703,1
39391-_69R17-S,20210703,1
39391-_69R18-S,20210703,1
39391-_69R19-S,20210703,1
39391-_69R20-S,20210703,1
39391-_69R21-S,20210703,1
39391-_69R22-S,20210703,1
39391-_69R23-S,20210703,1
39391-_69R24-S,20210703,1
39391-_69R25-S,20210703,1
39391-_69R26-S,20210703,1
39391-_69R27-S,20210703,1
39391-_69R28-S,20210703,1
39394-_70R01-S,20210703,1
39394-_70R02-S,20210703,1
39394-_70R03-S,20210703,1
39394-_70R04-S,20210703,1
39394-_70R05-S,20210703,1
39394-_70R06-S,20210703,1
39394-_70R07-S,20210703,1
39394-_70R08-S,20210703,1
39394-_70R09-S,20210703,1
39394-_70R10-S,20210703,1
39394-_70R11-S,20210703,1
39394-_70R12-S,20210703,1
39394-_70R13-S,20210703,1
39394-_70R14-S,20210703,1
39400-_75R01-S,20210703,1
39400-_75R02-S,20210703,1
39400-_75R03-S,20210703,1
39400-_75R04-S,20210703,1
39400-_75R05-S,20210703,1
39400-_75R06-S,20210703,1
39403-_77R01-S,20210703,1
39403-_77R02-S,20210703,1
39403-_77R03-S,20210703,1
39403-_77R04-S,20210703,1
39403-_77R05-S,20210703,1
39403-_77R06-S,20210703,1
39403-_77R07-S,20210703,1
39403-_77R08-S,20210703,1
39403-_77R09-S,20210703,1
39403-_77R10-S,20210703,1
39403-_77R11-S,20210703,1
39403-_77R12-S,20210703,1
39403-_77R13-S,20210703,1
39403-_77R14-S,20210703,1
39403-_77R15-S,20210703,1
39659-CITL01-S,20210703,1
39659-CITL02-S,20210703,1
39659-CITL03-S,20210703,1
39659-CITL04-S,20210703,1
39659-CITL05-S,20210703,1
39659-CITL06-S,20210703,1
39659-CITL07-S,20210703,1
39671-__L201-S,20210703,1
39671-__L202-S,20210703,1
39671-__L250-S,20210703,1
39671-__L251-S,20210703,1
39671-__L252-S,20210703,1
39671-__L253-S,20210703,1
39734-__C901-S,20210703,1
39734-__C902-S,20210703,1
39734-__C903-S,20210703,1
39737-_CO101-S,20210703,1
39737-_CO102-S,20210703,1
39737-_CO103-S,20210703,1
39737-_CO104-S,20210703,1
39737-_CO105-S,20210703,1
39737-_CO106-S,20210703,1
39741-__L650-S,20210703,1
39741-__L651-S,20210703,1
39741-__L652-S,20210703,1
39741-__L653-S,20210703,1
39741-__L654-S,20210703,1
39741-__L655-S,20210703,1
39767-__5801-S,20210703,1
39767-__5802-S,20210703,1
39767-__5803-S,20210703,1
39767-__5804-S,20210703,1
39767-__5805-S,20210703,1
39767-__5806-S,20210703,1
39767-__5807-S,20210703,1
39767-__5808-S,20210703,1
39767-__5809-S,20210703,1
39767-__5810-S,20210703,1
39791-__6701-S,20210703,1
39791-__6702-S,20210703,1
39791-__6703-S,20210703,1
39791-__6704-S,20210703,1
39791-__6705-S,20210703,1
39791-__6706-S,20210703,1
39795-__7501-S,20210703,1
39795-__7502-S,20210703,1
39795-__7503-S,20210703,1
39795-__7504-S,20210703,1
39795-__7505-S,20210703,1
39795-__7506-S,20210703,1
39795-__7507-S,20210703,1
39795-__7508-S,20210703,1
39795-__7509-S,20210703,1
39795-__7510-S,20210703,1
39795-__7511-S,20210703,1
39812-__8101-S,20210703,1
39812-__8102-S,20210703,1
39812-__8105-S,20210703,1
39812-__8108-S,20210703,1
39812-__8109-S,20210703,1
39812-__8110-S,20210703,1
39812-__8113-S,20210703,1
39841-_96902-S,20210703,1
39841-_96903-S,20210703,1
39841-_96905-S,20210703,1
39844-_97802-S,20210703,1
39844-_97807-S,20210703,1
39846-__C801-S,20210703,1
39846-__C802-S,20210703,1
39846-__C803-S,20210703,1
39846-__C804-S,20210703,1
39846-__C805-S,20210703,1
39852-CITH01-S,20210703,1
39852-CITH02-S,20210703,1
39852-CITH03-S,20210703,1
39852-CITH04-S,20210703,1
39879-__Z801-S,20210703,1
39879-__Z802-S,20210703,1
39879-__Z803-S,20210703,1
39879-__Z804-S,20210703,1
39879-__Z806-S,20210703,1
39907-_90301-S,20210703,1
39907-_90302-S,20210703,1
39909-_90401-S,20210703,1
39909-_90402-S,20210703,1
39911-_90501-S,20210703,1
39911-_90502-S,20210703,1
39913-_90601-S,20210703,1
39913-_90602-S,20210703,1
39918-_91001-S,20210703,1
39918-_91002-S,20210703,1
39918-_91010-S,20210703,1
39920-_91102-S,20210703,1
39920-_91104-S,20210703,1
39920-_91105-S,20210703,1
39922-_91201-S,20210703,1
39922-_91202-S,20210703,1
39926-_91501-S,20210703,1
39926-_91502-S,20210703,1
39928-_91601-S,20210703,1
39928-_91602-S,20210703,1
39936-_92301-S,20210703,1
39936-_92302-S,20210703,1
39938-_92401-S,20210703,1
39938-_92402-S,20210703,1
39968-__6601-S,20210703,1
39968-__6602-S,20210703,1
39968-__6603-S,20210703,1
39968-__6604-S,20210703,1
39968-__6605-S,20210703,1
39968-__6606-S,20210703,1
39968-__6607-S,20210703,1
39968-__6608-S,20210703,1
39968-__6609-S,20210703,1
39968-__6610-S,20210703,1
39968-__6613-S,20210703,1
39968-__6614-S,20210703,1
39968-__6615-S,20210703,1
39968-__6616-S,20210703,1
39968-__6617-S,20210703,1
39968-__6618-S,20210703,1
39968-__6619-S,20210703,1
39968-__6620-S,20210703,1
39968-__6621-S,20210703,1
40457-__3201-S,20210703,1
40457-__3202-S,20210703,1
40457-__3203-S,20210703,1
40457-__3204-S,20210703,1
40457-__3205-S,20210703,1
40457-__3221-S,20210703,1
40457-__3222-S,20210703,1
40630-__1401-S,20210703,1
40630-__1402-S,20210703,1
40630-__1403-S,20210703,1
40630-__1404-S,20210703,1
40630-__1405-S,20210703,1
40630-__1406-S,20210703,1
40630-__1407-S,20210703,1
40630-__1408-S,20210703,1
40630-__1409-S,20210703,1
40630-__1410-S,20210703,1
40630-__1411-S,20210703,1
40630-__1412-S,20210703,1
40630-__1413-S,20210703,1
40689-__8801-S,20210703,1
40689-__8802-S,20210703,1
40689-__8803-S,20210703,1
40689-__8804-S,20210703,1
40689-__8805-S,20210703,1
40689-__8806-S,20210703,1
40689-__8816-S,20210703,1
40689-__8818-S,20210703,1
40865-__L101-S,20210703,1
40865-__L102-S,20210703,1
40865-__L103-S,20210703,1
40865-__L104-S,20210703,1
40865-__L105-S,20210703,1
40865-__L106-S,20210703,1
40865-__L150-S,20210703,1
40865-__L151-S,20210703,1
40865-__L152-S,20210703,1
40865-__L153-S,20210703,1
40865-__L154-S,20210703,1
40865-__L155-S,20210703,1
40865-__L156-S,20210703,1
40865-__L157-S,20210703,1
40865-__L158-S,20210703,1
40906-__8001-S,20210703,1
40906-__8002-S,20210703,1
40906-__8003-S,20210703,1
40906-__8004-S,20210703,1
40906-__8005-S,20210703,1
40906-__8006-S,20210703,1
40906-__8007-S,20210703,1
40906-__8010-S,20210703,1
40906-__8011-S,20210703,1
40906-__8012-S,20210703,1
40906-__8013-S,20210703,1
40906-__8014-S,20210703,1
40967-__1501-S,20210703,1
40967-__1502-S,20210703,1
40967-__1503-S,20210703,1
40967-__1504-S,20210703,1
41072-__8401-S,20210703,1
41072-__8402-S,20210703,1
41072-__8403-S,20210703,1
41072-__8404-S,20210703,1
41072-__8405-S,20210703,1
41072-__8406-S,20210703,1
41072-__8407-S,20210703,1
41072-__8408-S,20210703,1
41072-__8409-S,20210703,1
41072-__8410-S,20210703,1
41072-__8450-S,20210703,1
41072-__8451-S,20210703,1
41072-__8452-S,20210703,1
41080-__8701-S,20210703,1
41080-__8702-S,20210703,1
41080-__8703-S,20210703,1
41080-__8704-S,20210703,1
41080-__8705-S,20210703,1
41080-__8706-S,20210703,1
41080-__8708-S,20210703,1
41080-__8750-S,20210703,1
41080-__8751-S,20210703,1
41080-__8752-S,20210703,1
41088-__8901-S,20210703,1
41088-__8902-S,20210703,1
41088-__8903-S,20210703,1
41088-__8904-S,20210703,1
41088-__8905-S,20210703,1
41088-__8906-S,20210703,1
41088-__8907-S,20210703,1
41088-__8908-S,20210703,1
41088-__8909-S,20210703,1
41088-__8910-S,20210703,1
41109-_CO201-S,20210703,1
41109-_CO202-S,20210703,1
41109-_CO203-S,20210703,1
41109-_CO204-S,20210703,1
41109-_CO205-S,20210703,1
41109-_CO206-S,20210703,1
41109-_CO207-S,20210703,1
41109-_CO208-S,20210703,1
41109-_CO209-S,20210703,1
41109-_CO210-S,20210703,1
41155-__6401-S,20210703,1
41155-__6402-S,20210703,1
41155-__6403-S,20210703,1
41155-__6404-S,20210703,1
41155-__6405-S,20210703,1
41155-__6406-S,20210703,1
41155-__6407-S,20210703,1
41155-__6409-S,20210703,1
41155-__6410-S,20210703,1
41155-__6411-S,20210703,1
41155-__6412-S,20210703,1
41155-__6413-S,20210703,1
41155-__6414-S,20210703,1
41155-__6415-S,20210703,1
41155-__6416-S,20210703,1
